/*
LTJS
NOLF2 CRES
25162 "Carta: Visita de Anya@Querido Sergei,\n\nGracias por tu tierna carta. Por supuesto que te perdono. Entiendo que estabas borracho. Además, las cicatrices casi no se notan.\n\n¡No puedo creer que me hayas conseguido tres pares de vaqueros! Te echo tanto de menos. ¡Necesito vernos ya! ¿Estás seguro de que son de mi talla? Oh, cómo necesito verte. ¡Estoy tan emocionada! ¡Cómo he soñado con los vaqueros!\n\nAnya"
25163 "Carta: Confirmación de Anya@Querido Sergei,\n\n¿Cómo puedes siquiera pensar una cosa así, mi amor? Estoy emocionada por los vaqueros, por supuesto, pero es a TI a quien quiero ver. No soy el tipo de mujer que mantenga rencor contra un hombre solo porque le haya partido una botella de vodka en la cabeza sin razón alguna. Pienso que los días que pasé en el hospital fueron unas vacaciones necesarias. Y el médico dice que las secuelas no me durarán mucho. ¿No te emociona la idea de verme en vaqueros norteamericanos?\n\nAnya"
25164 "Carta: Perdón de Anya@Sergei, mi amor,\n\nNo puedo esperar a verte. Es estupendo que hayas pensado en dejar la puerta de atrás abierta pero estoy preocupada por alambrada de seguridad electrificada del exterior. Recuerda lo que le ocurrió a la mujer de Yuri el verano pasado. Aunque el nuevo corte de pelo le va bien. Mi hermano me contó que podrías echar un poco de azúcar en el tanque de combustible del generador de la alambrada de seguridad ya que depende de un circuito diferente. Solía estar destinado ahí.\n\nAnya"
25165 "MAPA: Complejo soviético@"
25166 "Memorándum de UNITY: Sabotaje@Agente Archer,\n\nEl depósito de combustible que suministra la base está situado en el jardín de fuera cerca de tu posición actual. Su sabotaje tiene dos propósitos. El primero, crear una distracción bastante dramática para ayudar a tu salida de la base. Segundo, detendrá las operaciones de la base hasta su reparación, lo cual beneficiará nuestras futuras misiones encubiertas cerca. El temporizador de este explosivo está establecido para que explote durante tu huida.."
25167 "Receta de sopa@Sopa rusa de repollo: medio kilo de solomillo asado, un repollo mediano rallado, una cebolla grande, dos cucharaditas de vinagre, un diente de ajo, dos cucharaditas de azúcar.\n\n En una olla grande, cubrir todos los ingredientes con agua fría. Dejar reposar durante 1 hora. Hervir durante 3 horas."
25168 "Nota: No más repollos@¡Se acabó la sopa de col! ¿Has pasado cerca de las letrinas? ¡Ten piedad de tus camaradas!"
25169 "Burocracia soviética: Solicitud de repollos@FORMULARIO DE SOLICITUD R-4/2:\n\n1. Artículo(s) solicitado(s): \n (x) repollos, ( ) remolacha, ( ) patatas, ( ) rábanos\n2. Cantidad: 400 unidades\n3. Fecha de entrega preferente: (X) una semana, ( ) un mes, ( ) un año, ( ) no importa"
25170 "UNUSED"
25171 "UNUSED"
25172 "UNUSED"
25173 "UNUSED"
25174 "UNUSED"
25175 "UNUSED"
25176 "UNUSED"
25177 "UNUSED"
25178 "UNUSED"
25179 "UNUSED"
25180 "<INTELLIGENCE ITEMS C04S02>"
25181 "Nota: Paquete extraño@Teniente Pupkin,\n\nHe encontrado este extraño paquete mientras patrullaba cerca del muro sur. Su envoltorio brillante y atractivo parece obra de los capitalistas. Espero su sabio juicio para decidir qué hacer con él.\n\nSargento Kominski"
25182 "Antes de que ni siquiera PIENSES en meter azúcar en este tanque de combustible para que tu bomboncito pueda pasar la alambrada sin electrocutarse, recuerda lo que le ocurrió a Sergei Putkin, cuya concienzuda amiga, Anya, me ofrecía la mañana siguiente una confesión bañada en lágrimas de cómo él había saboteado el generador para colarla dentro del complejo sigilosamente. Acuérdate de los gusanos que corren por los cobarde y poco patriotas huesos de ese hombre.\n\nTe están observando."
25183 "Burocracia soviética: Formulario de pedido@FORMULARIO DE PEDIDO J-9\n\n1. Artículo(s) solicitado(s): papel higiénico, 1 rollo.\n2. Razón de la petición: suministro incorrecto.\n3. Punto de entrega preferido: \n ( ) Moscú, (X) Petrogrado,\n ( ) Bucarest, ( ) Miami Beach\n4. Fecha de entrega preferente: \n ( ) una semana, ( ) un mes, ( ) un año, \n ( ) me temo que responda lo que responda no afectará al momento de la entrega."
25184 "Burocracia soviética: Desestimación@FORMULARIO DE DESESTIMACIÓN R-27\n\nLa solicitud de papel higiénico mediante formulario de pedido J-9 ha sido rechazada. No se especificó la prioridad de la entrega."
25185 "Burocracia soviética: Formulario@FORMULARIO DE NUEVA SOLICITUD J-9-17b APÉNDICE\n\n4. Según la página 137 de las instrucciones para cumplimentar el formulario de pedido J-9: \"no especificar la prioridad de la entrega es generalmente aceptable debido a que los artículos solicitados rara vez o nunca son enviados.\" Para no correr riesgos, vuelvo a enviar un FORMULARIO DE PEDIDO J-9 junto con el FORMULARIO DE NUEVO PEDIDO y este APÉNDICE DEL FORMULARIO DE NUEVO PEDIDO.\n\nPor favor, no liquiden a mi familia."
25186 "Burocracia soviética: Sanción por Embriaguez@FORMULARIO DE ACCIÓN DISCIPLINARIA B-21-K\n\n1. Causa de la sanción: embriaguez durante el servicio\n2. Número de personas a castigar: ( ) menos de 5, (x) de 5 a 10, ( ) más de 10\n3. Castigo solicitado: (x) Fusilamiento, ( ) Muerte por asfixia."
25187 "Memorándum soviético: Apéndice G-9@Para: Recursos Humanos\nDe: Teniente Petrakow\n\nDe acuerdo con el apéndice G-9 revisado de las normas operacionales soviéticas, que ofrece dos nuevas alternativas punitivas voluntarias para la falta de cumplimiento de las obligaciones (concretamente, muerte ante el pelotón de fusilamiento o muerte por asfixia), prepárese para aumentar las peticiones de pelotones y asfixias."
25188 "Manual de UNITY: Cámaras de seguridad@CÁMARAS DE SEGURIDAD\n\nSi una cámara de seguridad te localiza sonará una alarma, atraerá refuerzos para registrar la zona. La cámara tardará un momento en enfocarte e identificarte como una amenaza, así que aprende a agacharte para retirarte del alcance de la misma en cuanto oigas el sonido mecánico de la lente moviéndose. Puesto que las cámaras son controladas remotamente, destruirlas hará saltar la alarma pero puedes utilizar la munición especial desactivadora de cámaras con el lanzador de utilidades CT-180 para dejarlas inoperativas."
25189 "Memorándum de UNITY: Desactivador de cámaras@Agente Archer,\n\nEspero que este paquete le llegue seguro. Lo he enviado por unos medios bastante poco convencionales. \n\nEn el mismo encontrará un lanzador de utilidades CT-180 con munición de desactivadores de cámaras. Estos dispositivos se pegan a la cámara, capturan las imágenes de su monitor y proyectan imágenes a la lente de la cámara. Cualquiera que esté controlando el sistema de seguridad creerá que está viendo secuencias reales.\n\nSanta"
25190 "UNUSED"
25191 "UNUSED"
25192 "UNUSED"
25193 "UNUSED"
25194 "UNUSED"
25195 "UNUSED"
25196 "Nota: Prohibido fumar@NO ESTÁ PERMITIDO FUMAR EN ESTA ZONA.\n\nSe disparará al infractor."
25197 "UNUSED"
25198 "Receta de arenque en su piel@Receta de mamá calabaza de arenques en su piel:\n\nUn arenque, 3 patatas hervidas, 1 remolacha hervida, 6 cebollinos, 1 jarra de aceitunas negras en aceite, 2 huevos duros, en rodajas.\n\nCorta el arenque en trocitos de un centímetro y medio. Pela las patatas y la remolacha y córtalos en tacos de un centímetro. Corta los cebollinos en trozos de medio centímetro. Esparce el arenque en el fondo de una fuente, cúbrelo con los cebollinos, después las patatas y la remolacha. Cubrir con mahonesa y decorar con las aceitunas y las láminas de huevo. Servir frío."
25199 "UNUSED"
25200 "<INTELLIGENCE ITEMS C04S03>"
25201 "Nota: Azúcar@ATENCIÓN\n\nHasta nueva orden, el azúcar estará guardada bajo llave para evitar que se repita el sabotaje del generador del sábado pasado. Para pedir azúcar, rellenen un formulario con su oficial al mando."
25202 "Nota: Bonificación de sopa de repollo@ATENCIÓN A TODO EL PERSONAL: como recompensa por la caída de 2 puntos en la mortalidad accidental o semi-accidental en esta instalación, todos los soldados recibirán una ración de bonificación de sopa de repollo ¡cada noche de esta semana! ¡Sigan así y pronto tendrán toda la sopa de repollo que puedan comerse!\n\nGeneral Zhukov"
25203 "UNUSED"
25204 "UNUSED"
25205 "UNUSED"
25206 "UNUSED"
25207 "UNUSED"
25208 "UNUSED"
25209 "UNUSED"
25210 "UNUSED"
25211 "Combinación de caja fuerte@Teniente Petrakov,\n\nHe sido enviado a Moscú para participar en un tribunal especial que juzga a ciudadanos poco patriotas de los puestos del gobierno. He dejado el documento de \"alto secreto\" del que hablamos en la caja fuerte de mi oficina, que está en el tercer piso del viejo edificio de registros. La combinación es 12-38-53. Por favor, devuelve el documento cuando hayas terminado. ¡Sería horrible que cayese en las manos equivocadas!\n\nTeniente Pupkin"
25212 "Carta de Oleg@Mis compañeros conspiradores,\n\nLa hora de la revolución se acerca. He hecho los preparativos necesarios. En menos de una semana, los tres estaremos libres de cadenas de la tiranía y habremos dado un ejemplo a los rusos que ansían la liberación como nosotros.\n\nOleg Dorofeev"
25213 "Carta de Sergei@Mis hermanos de conspiración,\n\nLa revolución realmente está casi encima. Casi puedo sentir el dulce viento de la libertad sobre mi piel. La espera es una prisión. Me siento encerrado, ansioso, atrapado por este miserable uniforme y por todo lo que representa.\n\nSergei Romanov"
25214 "Carta de Yuri@Mis compañeros revolucionarios,\n\nAcabo de ver el parte meteorológico. Se acerca un frente frío desde el norte. A pesar de que como vosotros dos ansío la liberación, quizás podríamos postponer la revolución hasta que mejore el tiempo. Correr desnudos por complejo en medio de una tormenta suena más a locura que a insurrección.\n\nYuri Prokofiev"
25215 "<insert intelligence item>"
25216 "<insert intelligence item>"
25217 "<insert intelligence item>"
25218 "<insert intelligence item>"
25219 "<insert intelligence item>"
25220 "<INTELLIGENCE ITEMS C04S04>"
25221 "Memorándum soviético: Proyecto Omega@Para: Teniente Pupkin\nDe: Oficina del general Zhukov's\n\nEl general solicita que realice un estudio de viabilidad del proyecto Omega en menos de 10 días. Por favor, consiga un formulario para acceder al M-9 en la oficina de formularios."
25222 "Memorándum soviético: Proyecto Omega@Para: Teniente Petrakov\nDe: Coronel Pupkin\n\nEvo, ¿qué opinas de este proyecto Omega del general? Se me ha encomendado hacer un estudio de viabilidad del M-9 la semana que viene. Mi instinto me dice que no vale la pena. ¡Déjales que se acerquen al decadente occidente!"
25223 "Burocracia soviética: Solicitud M-9@SOLICITUD DE ACCESO AL CENTRO DE PROCESAMIENTO DE DATOS M-9\n\n1. Razón de la solicitud: cese mensual de empleados\n2. Plazo de entrega: ( ) tres meses, ( ) seis meses, ( ) el año que viene, (x) otro: máxima prioridad del general Zhukov\n3. En caso de señalar otra, indique el nombre de tres familiares en previsión de que la solicitud sea denegada y se estime necesario realizar ejecuciones: Zenia Yakov, Eduard Stepanov, Igor Stepanov"
25224 "Carta: Proyecto Ojos abiertos@Laboratorio Pupkov, Petropavlovsk-Kamchatsky\n\nProyecto Ojos abiertos -Resultados finales-: Las ventajas de los estimulantes son claras. El grupo A recibió 18 cigarrillos y 9 tazas de café diarias. El grupo B, no. Tras 15 años, se concluyó que el grupo A dormía un 15 por ciento menos. Aunque es cierto que la mortalidad del grupo A era un 87 por ciento superior, estas cifras nos parecen aceptables para aumentar la producción y reducir la pérdida de productividad a causa de la edad."
25225 "Fotografía: Dmitrij Volkov@"
25226 "UNUSED"
25227 "UNUSED"
25228 "UNUSED"
25229 "Plano: Sótano del edificio de registro@"
25230 "UNUSED"
25231 "Fotografía: General Zhukov@"
25232 "UNUSED"
25233 "UNUSED"
25234 "UNUSED"
25235 "UNUSED"
25236 "UNUSED"
25237 "UNUSED"
25238 "UNUSED"
25239 "UNUSED"
25240 "<INTELLIGENCE ITEMS C04S05>"
25241 "Comunicado soviético: El Director@Para: Comandante Pim\nDe: General Nikolai Zhukov\n\nPor favor, informe a su ilustre Director de que como comunista orgulloso que soy, soy inmune a su capitalismo coercitivo. Incluso un líder tan visionario como yo no se involucra en asuntos que podrían poner en peligro la estabilidad global. Agradezco su voluntad de enviar representativos del servicio para ofrecer seminarios a mi personal, pero supongo que no estoy tan endeudado como para firmar un contrato sin evaluar completamente el servicio que estoy adquiriendo."
25242 "Burocracia soviética: Reparación de aseos@FORMULARIO DE REPARACIÓN 19a\n\n1. Reparación solicitada: Tapar un agujero en el aseo femenino.\n2. Razón de la solicitud: Los encantos de nuestras mujeres rusas distraen a nuestros hombres de su tarea.\n3. Visto bueno: Sargento Egor."
25243 "Burocracia soviética: Reparación de aseos denegada@FORMULARIO DE DESESTIMACIÓN R-27\n\n1. La solicitud para reparar el aseo femenino de las nuevas instalaciones del registro ha sido denegada.\n\nFirmado: General Nikolai Zhukov"
25244 "Memorándum soviético: Planes de EE.UU.@Para: General Zhukov\nDe: Vladimir Kryuchkov\n\nEspero que esté sentado, camarada. Anoche me llegaron noticias de ANATOLI, nuestro hombre en Palm Beach. Es el chico de granja que enviamos desde Kamchatka para que se infiltrase en los altos niveles del Pentágono, lo cual ha hecho con bastante rapidez considerando su poco dominio del inglés. Tal y como nos temíamos, el adversario principal tiene grandes planes para Khios. Consulten el informe adjunto."
25245 "Informe soviético: Khios 1@PLANES DE EE.UU. PARA KHIOS\nParte I.\n\nComo todos sabemos, EE.UU. ha estado desarrollando un proyecto para lanzar un primer ataque nuclear encubierto contra la Unión Soviética colocando cabezas nucleares a tiburones tigre y enviándolos hasta el río Dnieper de Moscow desde el Mar Negro. Han creado un aparato especial para los tiburones que les permite sobrevivir en el agua dulce. Esto bien, ANATOLI nos informa de que este proyecto está parado para preparar la invasión norteamericana de Khios."
