/*
LTJS
NOLF2 CRES
25182 "Before you even THINK about pouring sugar in this fuel tank so your little sweetie can get past the electrified fence, remind yourself of what befell Sergei Putkin, whose conscientious lady friend, Anya, offered a tearful confession to me the morning after he sabotaged the generator to sneak her into the compound. Remind yourself of the worms gnawing the skin from his cowardly, unpatriotic bones.\n\nYou are being watched."
25183 "Soviet paperwork: Requisition form@REQUISITION FORM J-9:\n\n1. Item(s) Requested: Toilet Paper, 1 roll.\n2. Reason for Request: Inadequate supply.\n3. Preferred Delivery Location: \n ( ) Moscow, (x) Petrograd, \n ( ) Bucharest, ( ) Miami Beach\n4. Delivery Priority: \n ( ) One week, ( ) One month, ( ) One year, \n ( ) I suspect my answer will not affect the time of delivery"
25184 "Soviet paperwork: Rejection form@REJECTION FORM R-27\n\nThe request for Toilet Paper per Requisition Form J-9 has been denied. A Delivery Priority was not specified."
25185 "Soviet paperwork: Resubmission form@REQUISITION RESUBMISSION FORM J-9-17b ADDENDUM\n\nAccording to Page 137 of the Instructions for Completing Requisition Form J-9: \"failure to specify a Delivery Priority is generally acceptable due to the fact that requisitioned items are rarely if ever sent anyway.\" Just to be safe, however, I am resubmitting a fully completed REQUISTION FORM J-9 along with a REQUISTION RESUBMISSION FORM and this REQUISITION RESUBMISSION FORM ADDENDUM.\n\nPlease do not liquidate my family."
25186 "Soviet paperwork: Discipline for intoxication@DISCIPLINARY ACTION FORM B-21-K\n\n1. Reason for discipline: Intoxication on duty\n2. Number of personnel to be disciplined: \n ( ) Under 5, (x) 5 - 10, ( ) Over 10\n3. Requested punishment: \n (x) Death by Firing Squad, ( ) Death by Asphyxiation, ( ) Filing Duty"
25187 "Soviet Memo: Addendum G-9@To: Human Resources\nFrom: Lieutenant Petrakov\n\nDue to the issuance of Addendum G-9 of the Disciplinary Action Form, which offers two new voluntary punitive alternatives to Filing Duty (specifically, Death by Firing Squad and Death by Asphyxiation), please prepare for an increase in firing squad and asphyxiation requests."
25188 "UNITY Manual: Security cameras@SECURITY CAMERAS\n\nIf a security camera spots you, an alarm will sound, bringing reinforcements to search the area. It will take the camera a moment to focus and identify you as a threat, so learn to duck back out of sight the moment you hear the distinctive mechanical whine of the lens turning. Because cameras are monitored remotely, destroying them will raise an alarm, but you can use special camera disabling ammunition for your CT-180 Utility Launcher to render them inoperative."
25189 "UNITY Memo: Camera disabler@Agent Archer,\n\nI hope this package reaches you safely. I had to send it by rather unconventional means. \n\nEnclosed you will find a CT-180 Utility Launcher with Camera Disabler ammunition. These devious devices attach to a security camera, capture images from its viewpoint, and project the dummy images into the camera lens. Anyone monitoring the security system will believe he or she is witnessing live footage.\n\nSanta"
25190 "UNUSED"
25191 "UNUSED"
25192 "UNUSED"
25193 "UNUSED"
25194 "UNUSED"
25195 "UNUSED"
25196 "Note: No Smoking!@NO SMOKING IS PERMITTED IN THIS AREA.\n\nViolators will be shot."
25197 "UNUSED"
25198 "Recipe: Herring in a Fur Coat@Mama Pupkin's Recipe for Herring in a Fur Coat:\n\nA herring, 3 boiled potatoes, 1 boiled beetroot, 6 spring onions, 1 jar oil-cured black olives, 2 hard-boiled eggs, sliced.\n\nScale and dice herring into 1-inch pieces. Peel potatoes and beetroot and dice them into 1/2-inch pieces. Chop spring onions into 1/4-inch pieces. Spread herring pieces on the bottom of the serving bowl, cover with spring onions, then potatoes, then beets. Spread mayonnaise over beets and decorate with olives and slices of egg. Serve chilled."
25199 "UNUSED"
25200 "<INTELLIGENCE ITEMS C04S03>"
25201 "Note: Sugar@ATTENTION\n\nUntil further notice, the sugar will be kept under lock and key to prevent a repeat of last Saturday's generator sabotage. To request sugar, file a requisition form with your commanding officer."
25202 "Note: Cabbage soup bonus@ATTENTION ALL PERSONNEL: As a reward for last month's 2 percent drop in the accidental and semi-accidental mortality rate at this facility, all soldiers are to receive a bonus serving of cabbage soup every night this week! Keep up the good work and soon you'll have all the cabbage soup you can eat!\n\nGeneral Zhukov"
25203 "UNUSED"
25204 "UNUSED"
25205 "UNUSED"
25206 "UNUSED"
25207 "UNUSED"
25208 "UNUSED"
25209 "UNUSED"
25210 "UNUSED"
25211 "Safe combination@Lieutenant Petrakov,\n\nI've been summoned to Moscow to participate in a special tribunal to weed out unpatriotic citizens in government positions. I left the \"top secret\" document we discussed in the wall safe of my office, which is on the third floor of the old records building. The combination is 12-38-53. Please return the document when you are done. I would hate for it to fall into the wrong hands!\n\nLieutenant Pupkin"
25212 "Letter from Oleg@My fellow conspirators,\n\nThe hour of revolution draws near. I have made the necessary preparations. In less than a week, we three shall have shrugged off the chains of tyranny and set an example for all Russians who hunger for liberation as we do.\n\nOleg Dorofeev"
25213 "Letter from Sergei@My brothers in conspiracy,\n\nThe revolution is indeed almost upon us. I can practically feel the sweet wind of freedom on my skin. The waiting is a prison. I feel caged, anxious, trapped in this miserable uniform and all it represents.\n\nSergei Romanov"
25214 "Letter from Yuri@My fellow revolutionaries,\n\nI just saw the weather report. A cold front is moving in from the north. While like both of you I lust for liberation, perhaps we can postpone the revolution until the weather improves. Running naked through the compound in the middle of a blizzard sounds more like insanity than insurgency.\n\nYuri Prokofiev"
25215 "<insert intelligence item>"
25216 "<insert intelligence item>"
25217 "<insert intelligence item>"
25218 "<insert intelligence item>"
25219 "<insert intelligence item>"
25220 "<INTELLIGENCE ITEMS C04S04>"
25221 "Soviet Memo: Project Omega@To: Lieutenant Pupkin\nFrom: General Zhukov's Office\n\nThe General requests that you provide him with a feasibility matrix on Project Omega within 10 days. Please obtain an M-9 Access Request Form from the Forms Office."
25222 "Soviet Memo: Project Omega@To: Lieutenant Petrakov\nFrom: Colonel Pupkin\n\nSo, Evo, what do you make of this Omega business of the General's? I'm scheduled to run a feasibility matrix next week on the M-9, assuming I can get clearance to use the machine. My gut tells me it's not worth the money. Let them approach the decadent West, I say."
25223 "Soviet paperwork: M-9 request@ACCESS REQUEST FOR M-9 DATA PROCESSING CENTER\n\n1.Reason for request: Monthly Employee Terminations\n2. Date required: \n ( ) 3 months, ( ) 6 months, ( ) next year some time, (x) other: Priority One order from General Zhukov\n3. If Other, you must provide the names of three relatives in case Request is denied and punitive executions are deemed necessary: Zenia Yakov, Eduard Stepanov, Igor Stepanov"
25224 "Letter: Project Eyes Wide Open@Pupkov Laboratory, Petropavlovsk-Kamchatsky\n\nProject Eyes Wide Open Results: The benefits of stimulants are clear. Group A (based in Siberia) was allotted 18 cigarettes and 9 cups of coffee per day. Control Group B (based in Finland) abstained. Over a period of 26 months, Group A was found to sleep 42 percent less on average. While the mortality rate due to on-the-job accidents for Group A was 87 percent higher, we conclude high worker turnover will mitigate decreases in productivity due to aging."
25225 "Photograph: Dmitrij Volkov@"
25226 "UNUSED"
25227 "UNUSED"
25228 "UNUSED"
25229 "BLUEPRINT: Records building basement@"
25230 "UNUSED"
25231 "Photograph: General Zhukov@"
25232 "UNUSED"
25233 "UNUSED"
25234 "UNUSED"
25235 "UNUSED"
25236 "UNUSED"
25237 "UNUSED"
25238 "UNUSED"
25239 "UNUSED"
25240 "<INTELLIGENCE ITEMS C04S05>"
25241 "Soviet Communiqué: The Director@To: Commander Pim\nFrom: General Nikolai Zhukov\n\nPlease inform your illustrious Director that as a proud Communist, I am immune to his coercive Capitalistic sales tactics. Even a leader as visionary as I does not rush into schemes that could jeopardize global stability. I appreciate your willingness to send service representatives to hold seminars for my staff, but do not presume that I am so indebted as to sign a contract without fully evaluating the service I will be purchasing."
25242 "Soviet paperwork: Repair restroom@REPAIR REQUEST FORM 19a\n\n1. Repair(s) Requested: Patch hole in women's restroom.\n2. Reason for Request: The glories of our fine Russian women have distracted hard working men from their duties.\n3. Approved by: Sergeant Egor."
25243 "Soviet paperwork: Repair restroom denied@REJECTION FORM R-27\n\nThe request for Repair to women's bathroom in the new Records Facility is denied.\n\nSigned: General Nikolai Zhukov"
25244 "Soviet Memo: U.S. Plans@To: General Zhukov\nFrom: Vladimir Kryuchkov\n\nI hope you are sitting down, comrade. Last night I got word from ANATOLI, our man in Palm Beach. He's the farm boy we sent from Kamchatka to infiltrate the highest levels of the Pentagon, which he has done very rapidly considering his poor grasp of the English language. As we feared, the Main Adversary has big plans for Khios. Please see the attached report."
25245 "Soviet Report: Khios 1@U.S. PLANS FOR KHIOS\nPart I.\n\nAs we all know, the U.S. has been developing a project to covertly launch a nuclear first strike against the Soviet Union by attaching warheads to tiger sharks and sending them up the Dnieper River to Moscow from the Black Sea. They have even created special apparatus for the sharks that let them survive in fresh water. Now ANATOLI reports that this project has been put on hold to prepare for the American invasion of Khios."
25246 "Soviet Report: Khios 2@U.S. PLANS FOR KHIOS\nPart II.\n\nThe goals of the Main Adversary are clear: conquer Khios militarily, perform highly immoral scientific experiments on the civilian populace, and replace the island's schools and hospitals with fast food restaurants and resort hotels, all in an effort to exploit the precious natural resources of Khios."
25247 "Expense account: ANATOLI@EXPENSE ACCOUNT SUMMARY\nOperative Code Name: ANATOLI\nLocation: Palm Beach, Florida\nTotal expenses: $573,000 U.S.\n\nItemized list of purchase items:\n - Beach-side condominium (to establish agent legend)\n - Chevrolet Corvette Stingray (transportation)\n - 32' yacht (in case I might flee U.S.)\n - Living expenses (basic items like food, utilities, bar tabs, concert tickets, prostitutes, etc.)"
